State,Year,Election Type,County,Precinct,Active Voters,Inactive Voters,Total Voters,Ballots Cast,Total Voters Turnout %,Comments
Colorado,2012,G,GUNNISON,3056126002,268,69,337,246,73.00%,
Colorado,2012,G,GUNNISON,3056126003,"1,048",553,"1,601","1,009",63.02%,
Colorado,2012,G,GUNNISON,3056126004,474,325,799,469,58.70%,
Colorado,2012,G,GUNNISON,3056126005,"1,275",536,"1,811","1,289",71.18%,
Colorado,2012,G,GUNNISON,3056126006,632,266,898,606,67.48%,
Colorado,2012,G,GUNNISON,3056126007,627,187,814,630,77.40%,
Colorado,2012,G,GUNNISON,3056126011,267,110,377,259,68.70%,
Colorado,2012,G,HINSDALE,3055927001,665,75,740,614,82.97%,
Colorado,2012,G,HUERFANO,3356228001,351,104,455,338,74.29%,
Colorado,2012,G,HUERFANO,3356228002,855,223,"1,078",843,78.20%,
Colorado,2012,G,HUERFANO,3356228003,386,112,498,380,76.31%,
Colorado,2012,G,HUERFANO,3356228004,566,176,742,536,72.24%,
Colorado,2012,G,HUERFANO,3356228005,178,40,218,175,80.28%,
Colorado,2012,G,HUERFANO,3356228006,518,179,697,489,70.16%,
Colorado,2012,G,HUERFANO,3356228007,197,75,272,184,67.65%,
Colorado,2012,G,HUERFANO,3356228008,95,19,114,92,80.70%,
Colorado,2012,G,HUERFANO,3356228009,527,128,655,493,75.27%,
Colorado,2012,G,HUERFANO,3356228010,152,33,185,134,72.43%,
Colorado,2012,G,HUERFANO,3356228011,112,26,138,102,73.91%,
Colorado,2012,G,JACKSON,3081329001,354,107,461,324,70.28%,
Colorado,2012,G,JACKSON,3081329002,70,20,90,57,63.33%,
Colorado,2012,G,JACKSON,3081329003,126,24,150,116,77.33%,
Colorado,2012,G,JACKSON,3081329004,55,22,77,52,67.53%,
Colorado,2012,G,JACKSON,3081329005,339,140,479,313,65.34%,
Colorado,2012,G,JEFFERSON,1160130001,192,23,215,178,82.79%,
Colorado,2012,G,JEFFERSON,1162230002,"1,021",431,"1,452",976,67.22%,
Colorado,2012,G,JEFFERSON,1162230003,739,124,863,719,83.31%,
Colorado,2012,G,JEFFERSON,1162230004,"2,147",574,"2,721","2,072",76.15%,
Colorado,2012,G,JEFFERSON,1162230005,965,169,"1,134",937,82.63%,
Colorado,2012,G,JEFFERSON,1162230006,"1,504",233,"1,737","1,463",84.23%,
Colorado,2012,G,JEFFERSON,1162230007,"1,191",250,"1,441","1,159",80.43%,
Colorado,2012,G,JEFFERSON,1162230008,"1,333",404,"1,737","1,261",72.60%,
Colorado,2012,G,JEFFERSON,1162230009,"1,716",284,"2,000","1,670",83.50%,
Colorado,2012,G,JEFFERSON,1162230010,793,124,917,785,85.61%,
Colorado,2012,G,JEFFERSON,1162230011,962,197,"1,159",960,82.83%,
Colorado,2012,G,JEFFERSON,1162230012,"1,863",358,"2,221","1,805",81.27%,
Colorado,2012,G,JEFFERSON,1162230013,713,185,898,694,77.28%,
Colorado,2012,G,JEFFERSON,1162230014,"1,067",247,"1,314","1,052",80.06%,
Colorado,2012,G,JEFFERSON,1202230015,341,135,476,324,68.07%,
Colorado,2012,G,JEFFERSON,1222230016,"1,263",327,"1,590","1,233",77.55%,
Colorado,2012,G,JEFFERSON,1222230017,871,256,"1,127",846,75.07%,
Colorado,2012,G,JEFFERSON,1222230018,"1,501",252,"1,753","1,461",83.34%,
Colorado,2012,G,JEFFERSON,1222230019,"1,635",322,"1,957","1,593",81.40%,
Colorado,2012,G,JEFFERSON,1222230020,"1,965",567,"2,532","1,887",74.53%,
Colorado,2012,G,JEFFERSON,1222230021,"1,333",235,"1,568","1,303",83.10%,
Colorado,2012,G,JEFFERSON,1222230022,959,233,"1,192",919,77.10%,
Colorado,2012,G,JEFFERSON,1222230023,979,202,"1,181",968,81.96%,
Colorado,2012,G,JEFFERSON,1222230024,"1,846",431,"2,277","1,805",79.27%,
Colorado,2012,G,JEFFERSON,1222230025,"1,147",258,"1,405","1,121",79.79%,
Colorado,2012,G,JEFFERSON,1222230026,"1,257",364,"1,621","1,245",76.80%,
Colorado,2012,G,JEFFERSON,1222230027,"1,228",183,"1,411","1,181",83.70%,
Colorado,2012,G,JEFFERSON,1222230028,886,370,"1,256",852,67.83%,
Colorado,2012,G,JEFFERSON,1222230029,"1,326",351,"1,677","1,289",76.86%,
Colorado,2012,G,JEFFERSON,1222230030,"1,503",418,"1,921","1,450",75.48%,
Colorado,2012,G,JEFFERSON,1222230031,908,238,"1,146",884,77.14%,
Colorado,2012,G,JEFFERSON,1222230032,"1,149",422,"1,571","1,108",70.53%,
Colorado,2012,G,JEFFERSON,1222230033,"1,796",481,"2,277","1,745",76.64%,
Colorado,2012,G,JEFFERSON,1222230034,"1,933",431,"2,364","1,833",77.54%,
Colorado,2012,G,JEFFERSON,1222230035,"1,077",211,"1,288","1,028",79.81%,
Colorado,2012,G,JEFFERSON,1222230261,322,96,418,313,74.88%,
Colorado,2012,G,JEFFERSON,2162530036,"1,780",380,"2,160","1,721",79.68%,
Colorado,2012,G,JEFFERSON,2162530037,"1,035",197,"1,232","1,000",81.17%,
Colorado,2012,G,JEFFERSON,2162530038,938,185,"1,123",902,80.32%,
Colorado,2012,G,JEFFERSON,2162530039,"1,245",268,"1,513","1,169",77.26%,
Colorado,2012,G,JEFFERSON,2162530040,619,106,725,606,83.59%,
Colorado,2012,G,JEFFERSON,2162530041,972,124,"1,096",946,86.31%,
Colorado,2012,G,JEFFERSON,2162530042,"1,168",246,"1,414","1,131",79.99%,
Colorado,2012,G,JEFFERSON,2162530043,725,145,870,703,80.80%,
Colorado,2012,G,JEFFERSON,2162530044,904,253,"1,157",860,74.33%,
Colorado,2012,G,JEFFERSON,2162530045,992,211,"1,203",962,79.97%,
Colorado,2012,G,JEFFERSON,2162530046,971,325,"1,296",929,71.68%,
Colorado,2012,G,JEFFERSON,2162530047,875,180,"1,055",838,79.43%,
Colorado,2012,G,JEFFERSON,2162530048,"1,091",231,"1,322","1,036",78.37%,
Colorado,2012,G,JEFFERSON,2162530049,"1,148",279,"1,427","1,106",77.51%,
Colorado,2012,G,JEFFERSON,2162530050,"1,072",217,"1,289","1,039",80.61%,
Colorado,2012,G,JEFFERSON,2162530051,"1,023",205,"1,228",985,80.21%,
Colorado,2012,G,JEFFERSON,2162530052,"1,242",324,"1,566","1,193",76.18%,
Colorado,2012,G,JEFFERSON,2162530053,"1,143",223,"1,366","1,096",80.23%,
Colorado,2012,G,JEFFERSON,2162530054,910,166,"1,076",887,82.43%,
Colorado,2012,G,JEFFERSON,2162530055,"1,070",191,"1,261","1,027",81.44%,
Colorado,2012,G,JEFFERSON,2162530056,282,71,353,271,76.77%,
Colorado,2012,G,JEFFERSON,2162530057,976,194,"1,170",942,80.51%,
Colorado,2012,G,JEFFERSON,2162530058,282,78,360,270,75.00%,
Colorado,2012,G,JEFFERSON,2162530059,"1,077",272,"1,349","1,022",75.76%,
Colorado,2012,G,JEFFERSON,2162530060,"1,213",229,"1,442","1,152",79.89%,
Colorado,2012,G,JEFFERSON,2162530061,"1,193",286,"1,479","1,162",78.57%,
Colorado,2012,G,JEFFERSON,2162530062,477,144,621,465,74.88%,
Colorado,2012,G,JEFFERSON,2162530063,"1,139",335,"1,474","1,076",73.00%,
Colorado,2012,G,JEFFERSON,2162530064,"1,281",287,"1,568","1,219",77.74%,
Colorado,2012,G,JEFFERSON,2162530065,"1,021",200,"1,221",993,81.33%,
Colorado,2012,G,JEFFERSON,2162530066,529,77,606,519,85.64%,
Colorado,2012,G,JEFFERSON,2162530067,"1,194",273,"1,467","1,144",77.98%,
Colorado,2012,G,JEFFERSON,2162530068,"1,150",221,"1,371","1,112",81.11%,
Colorado,2012,G,JEFFERSON,2162530069,"1,063",269,"1,332","1,019",76.50%,
Colorado,2012,G,JEFFERSON,2162530070,881,149,"1,030",858,83.30%,
Colorado,2012,G,JEFFERSON,2162530071,320,60,380,313,82.37%,
Colorado,2012,G,JEFFERSON,2202230072,506,158,664,480,72.29%,
Colorado,2012,G,JEFFERSON,2202530073,"1,021",259,"1,280",998,77.97%,
Colorado,2012,G,JEFFERSON,2202530074,"1,111",294,"1,405","1,079",76.80%,
Colorado,2012,G,JEFFERSON,2202530075,"1,294",452,"1,746","1,235",70.73%,
Colorado,2012,G,JEFFERSON,2202530076,"1,050",256,"1,306","1,000",76.57%,
Colorado,2012,G,JEFFERSON,2202530077,"1,516",363,"1,879","1,462",77.81%,
Colorado,2012,G,JEFFERSON,2202530078,"1,841",656,"2,497","1,754",70.24%,
Colorado,2012,G,JEFFERSON,2202530079,"2,121",432,"2,553","2,068",81.00%,
Colorado,2012,G,JEFFERSON,2202530080,"1,256",168,"1,424","1,219",85.60%,
Colorado,2012,G,JEFFERSON,2202530081,"1,258",205,"1,463","1,239",84.69%,
Colorado,2012,G,JEFFERSON,2202530082,812,130,942,787,83.55%,
Colorado,2012,G,JEFFERSON,2202530083,"1,148",206,"1,354","1,097",81.02%,
Colorado,2012,G,JEFFERSON,2222230084,"1,331",281,"1,612","1,308",81.14%,
Colorado,2012,G,JEFFERSON,2222230085,"1,117",241,"1,358","1,116",82.18%,
Colorado,2012,G,JEFFERSON,2222530086,825,128,953,809,84.89%,
Colorado,2012,G,JEFFERSON,7162430087,977,359,"1,336",909,68.04%,
Colorado,2012,G,JEFFERSON,7162430088,"1,200",511,"1,711","1,100",64.29%,
Colorado,2012,G,JEFFERSON,7162430089,"1,363",288,"1,651","1,303",78.92%,
Colorado,2012,G,JEFFERSON,7162430090,797,193,990,775,78.28%,
Colorado,2012,G,JEFFERSON,7162430091,"1,668",620,"2,288","1,590",69.49%,
Colorado,2012,G,JEFFERSON,7162430092,"1,115",480,"1,595","1,041",65.27%,
Colorado,2012,G,JEFFERSON,7162430093,"1,089",346,"1,435",981,68.36%,
Colorado,2012,G,JEFFERSON,7162430094,738,192,930,685,73.66%,
Colorado,2012,G,JEFFERSON,7162430095,941,94,"1,035",907,87.63%,
Colorado,2012,G,JEFFERSON,7162430096,527,65,592,505,85.30%,
Colorado,2012,G,JEFFERSON,7162430097,"1,063",172,"1,235","1,033",83.64%,
Colorado,2012,G,JEFFERSON,7162430098,"1,202",320,"1,522","1,112",73.06%,
Colorado,2012,G,JEFFERSON,7162430099,"1,048",383,"1,431",975,68.13%,
Colorado,2012,G,JEFFERSON,7162430100,"1,170",301,"1,471","1,112",75.59%,
Colorado,2012,G,JEFFERSON,7162430262,122,82,204,103,50.49%,
Colorado,2012,G,JEFFERSON,7162530101,121,22,143,118,82.52%,
Colorado,2012,G,JEFFERSON,7162530102,328,51,379,322,84.96%,
Colorado,2012,G,JEFFERSON,7192430103,914,153,"1,067",887,83.13%,
Colorado,2012,G,JEFFERSON,7192730104,"2,112",305,"2,417","2,039",84.36%,
Colorado,2012,G,JEFFERSON,7192730105,"1,757",400,"2,157","1,736",80.48%,
Colorado,2012,G,JEFFERSON,7192730106,"1,654",439,"2,093","1,625",77.64%,
Colorado,2012,G,JEFFERSON,7192730107,"1,111",212,"1,323","1,046",79.06%,
Colorado,2012,G,JEFFERSON,7192730108,"1,544",209,"1,753","1,507",85.97%,
Colorado,2012,G,JEFFERSON,7192730109,"1,132",271,"1,403","1,096",78.12%,
Colorado,2012,G,JEFFERSON,7192730110,"1,221",384,"1,605","1,143",71.21%,
Colorado,2012,G,JEFFERSON,7192730111,"2,089",492,"2,581","2,031",78.69%,
Colorado,2012,G,JEFFERSON,7192730112,"1,073",215,"1,288","1,064",82.61%,
Colorado,2012,G,JEFFERSON,7192730113,"1,173",251,"1,424","1,125",79.00%,
Colorado,2012,G,JEFFERSON,7192730114,714,170,884,693,78.39%,
Colorado,2012,G,JEFFERSON,7192730115,"1,832",317,"2,149","1,785",83.06%,
Colorado,2012,G,JEFFERSON,7192730116,"1,690",364,"2,054","1,610",78.38%,
Colorado,2012,G,JEFFERSON,7192730117,"1,077",295,"1,372","1,016",74.05%,
Colorado,2012,G,JEFFERSON,7192730118,"1,264",223,"1,487","1,222",82.18%,
Colorado,2012,G,JEFFERSON,7192730119,"1,535",340,"1,875","1,472",78.51%,
Colorado,2012,G,JEFFERSON,7192730120,"1,869",336,"2,205","1,818",82.45%,
Colorado,2012,G,JEFFERSON,7192730121,"1,046",186,"1,232","1,003",81.41%,
Colorado,2012,G,JEFFERSON,7192730122,"1,161",213,"1,374","1,144",83.26%,
Colorado,2012,G,JEFFERSON,7192730123,956,171,"1,127",928,82.34%,
Colorado,2012,G,JEFFERSON,7192730124,"1,632",636,"2,268","1,526",67.28%,
Colorado,2012,G,JEFFERSON,7192730125,"1,801",722,"2,523","1,693",67.10%,
Colorado,2012,G,JEFFERSON,7192730126,"1,324",481,"1,805","1,258",69.70%,
Colorado,2012,G,JEFFERSON,7192730127,"2,057",586,"2,643","1,975",74.73%,
Colorado,2012,G,JEFFERSON,7192730128,"1,165",306,"1,471","1,123",76.34%,
Colorado,2012,G,JEFFERSON,7192730129,"1,938",590,"2,528","1,821",72.03%,
Colorado,2012,G,JEFFERSON,7192730130,"1,094",424,"1,518",998,65.74%,
Colorado,2012,G,JEFFERSON,7192730131,"1,384",225,"1,609","1,335",82.97%,
Colorado,2012,G,JEFFERSON,7192930132,"1,361",371,"1,732","1,350",77.94%,
Colorado,2012,G,JEFFERSON,7192930133,"1,091",420,"1,511","1,021",67.57%,
Colorado,2012,G,JEFFERSON,7192930134,"1,067",313,"1,380","1,036",75.07%,
Colorado,2012,G,JEFFERSON,7192930135,"1,147",307,"1,454","1,098",75.52%,
Colorado,2012,G,JEFFERSON,7192930136,"1,093",369,"1,462","1,076",73.60%,
Colorado,2012,G,JEFFERSON,7192930137,"1,210",303,"1,513","1,192",78.78%,
Colorado,2012,G,JEFFERSON,7192930138,"2,169","1,017","3,186","2,036",63.90%,
Colorado,2012,G,JEFFERSON,7192930139,"1,099",353,"1,452","1,077",74.17%,
Colorado,2012,G,JEFFERSON,7192930140,"2,117",590,"2,707","1,986",73.37%,
Colorado,2012,G,JEFFERSON,7192930141,"1,494",340,"1,834","1,430",77.97%,
Colorado,2012,G,JEFFERSON,7192930142,"1,902",636,"2,538","1,840",72.50%,
Colorado,2012,G,JEFFERSON,7192930143,"1,206",334,"1,540","1,190",77.27%,
Colorado,2012,G,JEFFERSON,7192930144,"1,274",426,"1,700","1,203",70.76%,
Colorado,2012,G,JEFFERSON,7192930145,"1,238",406,"1,644","1,197",72.81%,
Colorado,2012,G,JEFFERSON,7192930146,"1,571",469,"2,040","1,526",74.80%,
Colorado,2012,G,JEFFERSON,7192930147,"1,271",456,"1,727","1,218",70.53%,
Colorado,2012,G,JEFFERSON,7192930148,"1,344",369,"1,713","1,329",77.58%,
Colorado,2012,G,JEFFERSON,7192930149,955,259,"1,214",919,75.70%,
Colorado,2012,G,JEFFERSON,7192930150,"1,125",388,"1,513","1,062",70.19%,
Colorado,2012,G,JEFFERSON,7192930151,"1,077",405,"1,482",987,66.60%,
Colorado,2012,G,JEFFERSON,7192930152,"1,237",404,"1,641","1,148",69.96%,
Colorado,2012,G,JEFFERSON,7192930153,"1,242",496,"1,738","1,152",66.28%,
Colorado,2012,G,JEFFERSON,7192930154,"2,131",625,"2,756","2,032",73.73%,
Colorado,2012,G,JEFFERSON,7192930155,"1,007",258,"1,265",949,75.02%,
Colorado,2012,G,JEFFERSON,7192930156,"1,179",338,"1,517","1,132",74.62%,
Colorado,2012,G,JEFFERSON,7192930157,"1,403",310,"1,713","1,392",81.26%,
Colorado,2012,G,JEFFERSON,7192930158,"1,793",651,"2,444","1,712",70.05%,
Colorado,2012,G,JEFFERSON,7192930159,"1,999",536,"2,535","1,926",75.98%,
Colorado,2012,G,JEFFERSON,7192930160,"1,895",543,"2,438","1,801",73.87%,
Colorado,2012,G,JEFFERSON,7192930161,"1,664",414,"2,078","1,608",77.38%,
Colorado,2012,G,JEFFERSON,7202330162,"1,268",410,"1,678","1,176",70.08%,
Colorado,2012,G,JEFFERSON,7202330163,"1,332",489,"1,821","1,246",68.42%,
Colorado,2012,G,JEFFERSON,7202330164,"1,150",573,"1,723","1,059",61.46%,
Colorado,2012,G,JEFFERSON,7202330165,831,303,"1,134",767,67.64%,
Colorado,2012,G,JEFFERSON,7202330166,"1,098",306,"1,404","1,025",73.01%,
Colorado,2012,G,JEFFERSON,7202330167,"1,020",380,"1,400",972,69.43%,
Colorado,2012,G,JEFFERSON,7202330168,"1,624",220,"1,844","1,566",84.92%,
Colorado,2012,G,JEFFERSON,7202330169,"1,556",260,"1,816","1,505",82.87%,
Colorado,2012,G,JEFFERSON,7202330170,"1,781",442,"2,223","1,682",75.66%,
Colorado,2012,G,JEFFERSON,7202330171,939,490,"1,429",903,63.19%,
Colorado,2012,G,JEFFERSON,7202330172,883,187,"1,070",851,79.53%,
Colorado,2012,G,JEFFERSON,7202330173,"1,247",178,"1,425","1,211",84.98%,
Colorado,2012,G,JEFFERSON,7202330174,"1,465",237,"1,702","1,439",84.55%,
Colorado,2012,G,JEFFERSON,7202330175,"1,189",246,"1,435","1,149",80.07%,
Colorado,2012,G,JEFFERSON,7202330176,"1,781",431,"2,212","1,717",77.62%,
Colorado,2012,G,JEFFERSON,7202330177,"1,597",823,"2,420","1,460",60.33%,
Colorado,2012,G,JEFFERSON,7202330178,"1,659",395,"2,054","1,581",76.97%,
Colorado,2012,G,JEFFERSON,7202330179,"1,563",462,"2,025","1,499",74.02%,
Colorado,2012,G,JEFFERSON,7202330180,932,128,"1,060",906,85.47%,
Colorado,2012,G,JEFFERSON,7202330181,"1,564",364,"1,928","1,525",79.10%,
Colorado,2012,G,JEFFERSON,7202330182,"1,816",539,"2,355","1,771",75.20%,
Colorado,2012,G,JEFFERSON,7202330183,"1,920",636,"2,556","1,796",70.27%,
Colorado,2012,G,JEFFERSON,7202330184,821,288,"1,109",746,67.27%,
Colorado,2012,G,JEFFERSON,7202330185,"1,408",358,"1,766","1,380",78.14%,
Colorado,2012,G,JEFFERSON,7202430186,"1,233",244,"1,477","1,190",80.57%,
Colorado,2012,G,JEFFERSON,7202430187,"1,206",154,"1,360","1,172",86.18%,
Colorado,2012,G,JEFFERSON,7202430188,984,299,"1,283",915,71.32%,
Colorado,2012,G,JEFFERSON,7202430189,"1,879",360,"2,239","1,801",80.44%,
Colorado,2012,G,JEFFERSON,7202430190,"1,594",422,"2,016","1,515",75.15%,
Colorado,2012,G,JEFFERSON,7202430191,"1,164",202,"1,366","1,129",82.65%,
Colorado,2012,G,JEFFERSON,7202430192,"1,001",303,"1,304",945,72.47%,
Colorado,2012,G,JEFFERSON,7202430193,"1,920",391,"2,311","1,830",79.19%,
Colorado,2012,G,JEFFERSON,7202430194,926,424,"1,350",836,61.93%,
Colorado,2012,G,JEFFERSON,7202430195,950,212,"1,162",914,78.66%,
Colorado,2012,G,JEFFERSON,7202430196,"1,760",452,"2,212","1,681",75.99%,
Colorado,2012,G,JEFFERSON,7202430197,"1,412",351,"1,763","1,360",77.14%,
Colorado,2012,G,JEFFERSON,7202430198,"1,361",253,"1,614","1,286",79.68%,
Colorado,2012,G,JEFFERSON,7202430199,"1,919",638,"2,557","1,817",71.06%,
Colorado,2012,G,JEFFERSON,7202430200,"1,713",675,"2,388","1,579",66.12%,
Colorado,2012,G,JEFFERSON,7202430201,995,205,"1,200",939,78.25%,
Colorado,2012,G,JEFFERSON,7202430202,924,288,"1,212",855,70.54%,
Colorado,2012,G,JEFFERSON,7202430203,673,240,913,601,65.83%,
Colorado,2012,G,JEFFERSON,7202430204,"1,109",168,"1,277","1,057",82.77%,
Colorado,2012,G,JEFFERSON,7202430205,"1,331",392,"1,723","1,253",72.72%,
Colorado,2012,G,JEFFERSON,7202430206,"1,479",321,"1,800","1,435",79.72%,
Colorado,2012,G,JEFFERSON,7202530207,"2,023",425,"2,448","1,997",81.58%,
Colorado,2012,G,JEFFERSON,7202530208,417,116,533,394,73.92%,
Colorado,2012,G,JEFFERSON,7202730209,"1,881",264,"2,145","1,845",86.01%,
Colorado,2012,G,JEFFERSON,7202730210,"2,001",231,"2,232","1,953",87.50%,
Colorado,2012,G,JEFFERSON,7202730211,"1,684",290,"1,974","1,656",83.89%,
Colorado,2012,G,JEFFERSON,7202730212,"1,123",148,"1,271","1,097",86.31%,
Colorado,2012,G,JEFFERSON,7202730213,953,205,"1,158",936,80.83%,
Colorado,2012,G,JEFFERSON,7202730214,"1,366",210,"1,576","1,332",84.52%,
Colorado,2012,G,JEFFERSON,7202830215,"1,326",203,"1,529","1,293",84.57%,
Colorado,2012,G,JEFFERSON,7202830216,"1,244",221,"1,465","1,207",82.39%,
Colorado,2012,G,JEFFERSON,7202830217,"1,128",213,"1,341","1,111",82.85%,
Colorado,2012,G,JEFFERSON,7202830218,"1,547",186,"1,733","1,489",85.92%,
Colorado,2012,G,JEFFERSON,7202830219,"1,320",644,"1,964","1,243",63.29%,
Colorado,2012,G,JEFFERSON,7202830220,"1,052",393,"1,445",989,68.44%,
Colorado,2012,G,JEFFERSON,7222230221,"1,923",282,"2,205","1,896",85.99%,
Colorado,2012,G,JEFFERSON,7222230222,782,170,952,754,79.20%,
Colorado,2012,G,JEFFERSON,7222330223,948,397,"1,345",857,63.72%,
Colorado,2012,G,JEFFERSON,7222330224,"1,605",320,"1,925","1,555",80.78%,
Colorado,2012,G,JEFFERSON,7222330225,"1,000",401,"1,401",888,63.38%,
Colorado,2012,G,JEFFERSON,7222330226,849,171,"1,020",814,79.80%,
Colorado,2012,G,JEFFERSON,7222330227,"1,163",612,"1,775","1,018",57.35%,
Colorado,2012,G,JEFFERSON,7222330228,"1,066",522,"1,588",957,60.26%,
Colorado,2012,G,JEFFERSON,7222330229,"1,533",696,"2,229","1,331",59.71%,
Colorado,2012,G,JEFFERSON,7222330230,"1,437",764,"2,201","1,269",57.66%,
Colorado,2012,G,JEFFERSON,7222330231,913,220,"1,133",897,79.17%,
Colorado,2012,G,JEFFERSON,7222330232,"1,327",255,"1,582","1,304",82.43%,
Colorado,2012,G,JEFFERSON,7222330233,"1,552",654,"2,206","1,470",66.64%,
Colorado,2012,G,JEFFERSON,7222430234,"2,475",869,"3,344","2,293",68.57%,
Colorado,2012,G,JEFFERSON,7222830235,"2,181",913,"3,094","2,010",64.96%,
Colorado,2012,G,JEFFERSON,7222830236,877,235,"1,112",834,75.00%,
Colorado,2012,G,JEFFERSON,7222830237,"1,124",229,"1,353","1,075",79.45%,
Colorado,2012,G,JEFFERSON,7222830238,"1,731",327,"2,058","1,708",82.99%,
Colorado,2012,G,JEFFERSON,7222830239,"1,066",179,"1,245","1,046",84.02%,
Colorado,2012,G,JEFFERSON,7222830240,"1,178",513,"1,691","1,096",64.81%,
Colorado,2012,G,JEFFERSON,7222830241,874,391,"1,265",859,67.91%,
Colorado,2012,G,JEFFERSON,7222830242,"1,100",339,"1,439","1,041",72.34%,
Colorado,2012,G,JEFFERSON,7222830243,"1,804",672,"2,476","1,674",67.61%,
Colorado,2012,G,JEFFERSON,7222830244,"1,113",461,"1,574","1,031",65.50%,
Colorado,2012,G,JEFFERSON,7222830245,"1,181",377,"1,558","1,126",72.27%,
Colorado,2012,G,JEFFERSON,7222830246,"1,179",232,"1,411","1,136",80.51%,
Colorado,2012,G,JEFFERSON,7222830247,"1,200",293,"1,493","1,152",77.16%,
Colorado,2012,G,JEFFERSON,7222830248,"1,752",556,"2,308","1,613",69.89%,
Colorado,2012,G,JEFFERSON,7222830249,867,187,"1,054",858,81.40%,
Colorado,2012,G,JEFFERSON,7222830250,"1,010",343,"1,353",910,67.26%,
Colorado,2012,G,JEFFERSON,7222830251,"1,147",453,"1,600","1,059",66.19%,
Colorado,2012,G,JEFFERSON,7222830252,"2,027","1,086","3,113","1,819",58.43%,
Colorado,2012,G,JEFFERSON,7222830253,"1,190",326,"1,516","1,132",74.67%,
Colorado,2012,G,JEFFERSON,7222830254,"1,033",292,"1,325",957,72.23%,
Colorado,2012,G,JEFFERSON,7222830255,"1,540",420,"1,960","1,477",75.36%,
Colorado,2012,G,JEFFERSON,7222830256,990,334,"1,324",944,71.30%,
Colorado,2012,G,JEFFERSON,7222830257,"1,363",308,"1,671","1,305",78.10%,
Colorado,2012,G,JEFFERSON,7222830258,"1,149",364,"1,513","1,082",71.51%,
Colorado,2012,G,JEFFERSON,7222830259,"1,663",340,"2,003","1,589",79.33%,
Colorado,2012,G,JEFFERSON,7222830260,"2,021",540,"2,561","1,884",73.57%,
Colorado,2012,G,KIOWA,4356431001,175,40,215,165,76.74%,
Colorado,2012,G,KIOWA,4356431002,279,62,341,270,79.18%,
Colorado,2012,G,KIOWA,4356431003,350,72,422,322,76.30%,
Colorado,2012,G,KIOWA,4356431004,86,9,95,83,87.37%,
Colorado,2012,G,KIT CARSON,4016532001,366,148,514,328,63.81%,
Colorado,2012,G,KIT CARSON,4016532002,275,128,403,242,60.05%,
Colorado,2012,G,KIT CARSON,4016532003,322,128,450,297,66.00%,
Colorado,2012,G,KIT CARSON,4016532004,312,69,381,293,76.90%,
Colorado,2012,G,KIT CARSON,4016532005,508,185,693,460,66.38%,
Colorado,2012,G,KIT CARSON,4016532006,315,73,388,298,76.80%,
Colorado,2012,G,KIT CARSON,4016532007,290,70,360,258,71.67%,
Colorado,2012,G,KIT CARSON,4016532008,271,64,335,247,73.73%,
Colorado,2012,G,KIT CARSON,4016532009,316,120,436,298,68.35%,
Colorado,2012,G,KIT CARSON,4016532010,153,37,190,139,73.16%,
Colorado,2012,G,KIT CARSON,4016532011,251,48,299,233,77.93%,
Colorado,2012,G,KIT CARSON,4016532012,237,83,320,224,70.00%,
Colorado,2012,G,KIT CARSON,4016532013,276,89,365,252,69.04%,
Colorado,2012,G,LA PLATA,3065934001,864,474,"1,338",784,58.59%,
Colorado,2012,G,LA PLATA,3065934002,701,285,986,638,64.71%,
Colorado,2012,G,LA PLATA,3065934003,395,150,545,368,67.52%,
Colorado,2012,G,LA PLATA,3065934004,956,284,"1,240",912,73.55%,
Colorado,2012,G,LA PLATA,3065934005,840,184,"1,024",796,77.73%,
Colorado,2012,G,LA PLATA,3065934006,849,219,"1,068",811,75.94%,
Colorado,2012,G,LA PLATA,3065934007,"1,060",441,"1,501",978,65.16%,
Colorado,2012,G,LA PLATA,3065934008,"1,104",384,"1,488","1,024",68.82%,
Colorado,2012,G,LA PLATA,3065934009,765,196,961,711,73.99%,
Colorado,2012,G,LA PLATA,3065934010,591,197,788,571,72.46%,
Colorado,2012,G,LA PLATA,3065934011,"1,257",269,"1,526","1,191",78.05%,
Colorado,2012,G,LA PLATA,3065934012,"1,029",375,"1,404","1,021",72.72%,
Colorado,2012,G,LA PLATA,3065934013,"1,435",453,"1,888","1,372",72.67%,
Colorado,2012,G,LA PLATA,3065934014,"1,103",290,"1,393","1,076",77.24%,
Colorado,2012,G,LA PLATA,3065934015,475,192,667,450,67.47%,
Colorado,2012,G,LA PLATA,3065934016,730,229,959,662,69.03%,
Colorado,2012,G,LA PLATA,3065934017,"1,497",486,"1,983","1,477",74.48%,
Colorado,2012,G,LA PLATA,3065934018,"1,225",355,"1,580","1,167",73.86%,
